id_n,weight,Year,GROSS_INCOME,CONS_Food1,CONS_Food2,CONS_Alcohol_Tobacco,CONS_Clothing_Footwear,CONS_Housing,CONS_Hhold_Goods_Services,CONS_Health,CONS_Transport,CONS_Communication,CONS_Recreation_Culture,CONS_Education,CONS_Restaurants_Hotels,CONS_Miscellaneous,CONS_Total,CONS_Other,'CONS_Food
14714,98.02,2015,49084.35937,619.7088833,0,0,0,4680,0,480,9600,960,0,820.0000305600001,0,0,17159.708913860002,16540.00003,7436.5066
37007,82.45,2015,17582.682131999998,389.57,0,0,6699.999999600001,0,0,72,5280,1536,0,0,4608,0,18585.57,18196,4674.84
8610,107.58,2015,123000,425.49,0,752.3712,31907.8,4200,8.399999999999999,3000,7709.999996,4320,0,8649.999756,720,24623.04,86317.10094840001,85891.61095,5105.88
16002,217.14,2015,372.67080683999995,405.5632074,0,6448.896000000001,5400,0,0,0,4704,14400,0,0,1704,0,33062.45921,32656.896,4866.758489
53213,52.46,2015,85022.80664,439.34,0,1343.52,1000,1560,0,132,0,0,0,79.9999981,0,0,4554.859998,4115.519998,5272.08
6314,79.24,2015,228983.3437,772.96,0,10500.73416,1650,2400,29490,6999.999999600001,16500,5256,4560,126900,1440,2444.3999999999996,208914.09415959998,208141.13415959998,9275.52
18504,86.28,2015,17110.079592000002,445.6691656,0,0,0,1200,0,0,0,0,0,37320.00073,0,0,38965.6699,38520.00073,5348.029987
5005,94.61,2015,74384.36132,356.53,0,0,2216.8,7320,10557.599999999999,6200.000000399999,3360,5520,3500.0000004000003,8000.000244000001,3576,11230.8,61837.730244399994,61481.200244399995,4278.36
25802,50.64,2015,12104.895263999999,319.88,0,465.1488,1365,0,0,0,0,0,0,0,0,528,2678.0288,2358.1488,3838.56
12801,61.1,2015,15953.08008,513.1910032,0,0,750,360,0,120,2400,960,0,208.9999981,0,2784,8096.1910013199995,7582.999998,6158.292038399999
36713,63.58,2015,4636.369628,389.57,0,0,240,840,0,0,0,0,0,0,0,3192,4661.57,4272,4674.84
5405,77.07,2015,128740.9922,371.8086246,0,3624.2844000000005,5400,1800,0,50,756,1200,0,0,72,61200,74474.09302460401,74102.2844,4461.703495199999
54714,85.79,2015,28196.08301,415.17,0,3164.4456,170,240,30,0,288,0,0,0,538.7999954,3648,8494.415595479999,8079.245595,4982.04
13907,87.65,2015,73734.05274,871.6157104,0,1550.496,2150.0000004000003,7680,0,264,0,0,2400,1860.000006,0,0,16776.111716800002,15904.49601,10459.38852
38415,85.56,2015,39999.99902,350.09,0,0,0,0,1207.1999999999998,0,0,960,0,0,1128,8781.599999999999,12426.89,12076.8,4201.08
46310,30.03,2015,600,409.16,0,0,0,0,0,36,0,0,0,0,0,0,445.16,36,4909.92
23714,80.79,2015,14251.70654,331.6858419,0,0,450,0,0,0,0,960,0,0,0,11160,12901.68584,12570,3980.230103
34611,68.33,2015,33228.12598,760.1,0,1851.3705599999998,696,0,2410.8,0,116103.59999999999,2880,0,7880.000062,24732,0,157313.87062159998,156553.77062159998,9121.2
56803,67.87,2015,19669.8999,745.2651107,0,0,700,900,0,72,3600,0,720,565.9999981,0,0,7303.265109,6557.999998,8943.181328
404,78.8,2015,30088.61132,356.53,0,0,480,0,214.79999999999998,0,205.00000764000004,1440,0,0,6547.200073,1222.8000000000002,10466.33008,10109.80008,4278.36
45506,72.99,2015,11622.07837,409.16,0,0,500,3600,0,0,0,0,0,949.9999694399999,120,3360,8939.159969479999,8529.999969479999,4909.92
9014,166.48,2015,22960.39453,386.41,0,49049.3508,1299.9999996000001,0,0,0,0,3120,0,0,1392,0,55247.7608,54861.3508,4636.92
18501,86.28,2015,72000,361.46,0,0,3300,0,0,0,2400,960,0,0,4320,0,11341.46,10980,4337.5199999999995
42706,111.6,2015,27132.80567,1368.994354,0,1162.872,375,360,0,72,0,0,0,1141.9999694399999,966,0,5446.866323439999,4077.8719694399997,16427.932247999997
16505,158.94,2015,9600,361.46,0,0,200.00000004000003,2040,0,0,9759.999996,2400,2160,0,0,0,16921.46,16559.999996040002,4337.5199999999995
54806,86.31,2015,18786.72071,415.17,0,0,600,2640,0,700,0,0,0,30,0,3588,7973.1699999600005,7558,4982.04
15403,104.01,2015,286173.8437,670.1,0,0,6500.000000399999,181109.2337,0,7599.999999600001,29900,2400,22800,4450.000031,0,9600,265029.33371479996,264359.2337,8041.200000000001
26704,155.07,2015,6274.80249,356,0,2325.744,645,0,24,96,1536,1440,0,0,0,15785,22207.744,21851.744,4272
16909,52.42,2015,0,361.46,0,0,350.00000004000003,1800,654.8,0,720,960,200.00000004000003,0,0,694.8,5741.06,5379.6,4337.5199999999995
43515,85.21,2015,63820.488276000004,779.5,0,1827.1872,1370.0000003999999,720,2036.3999999999999,0,21155,3000,0,0,3552,2710.8,37150.8872,36371.3872,9354
38906,99.1,2015,19967.863763999998,644.7,0,0,2199.9999995999997,15120,684,0,0,0,0,2250.9999384000002,1152,2268,24319.69994,23674.99994,7736.400000000001
57607,29.09,2015,15865.768068000001,817.9650877,0,3256.0415999999996,0,0,0,336,2304,960,0,0,0,240,7914.006688,7096.0416,9815.581052
55601,90.32,2015,76418.36132,415.17,0,0,258,10460.93398,7646.000000399999,0,2688,2400,0,408.99998471999993,4114.800018,1354.8000000000002,29746.703983919997,29331.53398,4982.04
39313,76.75,2015,41536.69043,414.0928338,0,1085.3472,2150.0000004000003,1200,0,12,0,240,450,0,3696,0,9247.440034199999,8833.3472,4969.114006
41715,64.95,2015,26768.718756000002,488.75,0,0,0,6600,1269.6,824,20400,4800,0,12930,0,960,48272.35,47783.6,5865
29607,79.78,2015,768000,369.86,0,102107.51999999999,25000,5640,0,2400,146900,36000,15360,0,12000,0,345777.38,345407.52,4438.32
6409,68.87,2015,902232.1876,439.0810102,0,0,5300,12399.999756000001,0,0,15365,16200,0,0,20140,0,69844.08077,69404.99975640001,5268.9721223999995
18003,37.27,2015,1876.0651248000001,361.46,0,0,3290.0000004000003,1440,2439.9999995999997,650,2112,3120,30000,0,6438,1548,51399.46,51038,4337.5199999999995
31711,61.89,2015,15438.36181,431.16,0,387.624,0,0,288,0,0,0,0,0,0,240,1346.784,915.624,5173.92
2115,90.31,2015,86400,524.1,0,0,5000,1320,4158.8,0,81288,480,0,7925.000244000001,6288,1028.4,108012.30024479999,107488.20024479998,6289.200000000001
49614,83.27,2015,4101.721069200001,421.87,0,0,99.99999999600001,0,0,0,0,0,0,0,0,384,905.87,483.99999999600004,5062.4400000000005
44003,93.02,2015,13383.358884000001,708.3,0,0,0,6000,1270.8000000000002,262.79999999999995,6537.599999999999,720,1800,1150.0000305600001,0,1616.3999999999999,20065.900030560002,19357.600030560003,8499.599999999999
22302,36.97,2015,16655.4712,474.3392798,0,13972.608,1624,1200,4824,0,1920,3696,0,1096.9999694399999,0,4560,33367.94725,32893.60797,5692.071358
16309,118.44,2015,54346.89844,361.46,0,0,3800.0000004000003,276,3546,402,9192,2640,2499.9999995999997,5608.999878,0,765.5999999999999,29092.059877999996,28730.599877999997,4337.5199999999995
32513,49.07,2015,14003.26758,405.45,0,0,800,1200,0,0,2400,1920,0,219.9999919,0,0,6945.449991959999,6539.9999919599995,4865.4
3711,61.55,2015,39581.04199,468.3262242,0,232.5744,1010,5899.240075,0,874,384,4800,1200,934.9999694399999,0,3456,19259.14067,18790.81444,5619.91469
52107,71.34,2015,8069.499024000001,320.45,0,0,1500,0,0,0,0,1920,0,0,480,0,4220.45,3900,3845.3999999999996
57907,29.32,2015,6669.347168400001,581.9176844,0,0,0,0,0,0,0,0,0,0,0,0,581.9176844,0,6983.012213
10010,52.84,2015,42376.37988,697.7,0,1162.872,2970,0,2733.6000000000004,216,0,1056,0,818.9999886,0,1176,10831.171988600001,10133.47199,8372.400000000001
51307,91.13,2015,10789.32642,421.87,0,0,0,0,0,0,0,240,0,0,0,0,661.87,240,5062.4400000000005
41701,64.95,2015,69600,412.13,0,0,5000,2400,0,0,7296,1392,0,0,0,0,16500.13,16088,4945.5599999999995
58406,93.41,2015,24721.58496,547.66,0,0,1235.0000003999999,0,0,36,0,0,0,0,0,2016,3834.6600003999997,3287,6571.92
29211,161.82,2015,20513.4873,369.86,0,0,200.00000004000003,1440,0,46.8,14784,2160,0,0,4200,2231.7599999999998,25432.420000039998,25062.560000039997,4438.32
38510,77.3,2015,19012.23632,350.09,0,0,249.99999995999997,3840,0,466,0,1200,0,0,840,0,6946.09,6596,4201.08
57201,50.21,2015,10805.125488000001,627.0968187,0,4951.1004,0,0,0,0,0,480,0,0,624,2064,8746.197218700001,8119.1004,7525.161824
23406,59.61,2015,5916.7229,420.319577,0,0,0,0,0,0,0,0,0,0,0,7920,8340.319577,7920,5043.834924
50602,99.4,2015,10800,421.87,0,0,650,0,0,120,0,0,0,0,0,35,1226.8700000439999,805,5062.4400000000005
45003,127.73,2015,164355.9961,496.34,0,33856.0824,1550,1632,0,6480,29328,0,1000,0,8328,1200,83870.4224,83374.0824,5956.08
7415,75.3,2015,25061.97656,792.85,0,0,5500,2400,7200,0,66000,0,5400,0,59544,12672,159508.85,158716,9514.2
47405,21.97,2015,104251.8867,493.32,0,0,2700,22548.20038,2676,0,768,240,12680,750.0000229,0,3312,46167.5204,45674.2004,5919.84
49204,68.2,2015,93664.35937,454.0630027,0,1550.496,1000,2400,0,50,0,3360,0,337.00000764000004,504,0,9655.55901,9201.496007603999,5448.756032400001
44605,80.47,2015,40304.36132,497.85,0,0,2030,7680,2878.8,1950,30160.99999,12480,5000,864,120,3013.2,66674.84999280001,66176.99999,5974.200000000001
52003,44.96,2015,153564,320.45,0,4017.1248,2750.0000004000003,1284,8000.000000399999,0,2880,6240,0,0,0,0,25491.5748,25171.1248,3845.3999999999996
16612,179.43,2015,34680,361.46,0,0,1500,1200,800,0,8064,4200,0,1574.999954,1008,24000,42708.45995,42346.99995,4337.5199999999995
4604,84.14,2015,76144.99805,356.53,0,0,1600,1440,0,300,0,0,900,0,1032,2160,7788.529999599999,7432,4278.36
25506,95.49,2015,12178.43994,395.3,0,0,450,0,1005.5999999999999,0,1416,0,0,1984.9999583999997,0,2349.6000000000004,7601.499958400001,7206.1999584000005,4743.6
52303,82.45,2015,65619.04687,609.95,0,0,1550,26686.385051999998,20550,380.00000004000003,122220,1680,3600,0,7918.800018,1510.8000000000002,186705.9351,186095.9851,7319.400000000001
10105,87.37,2015,49631.238276000004,881.0416928,0,387.624,0,0,0,0,1728,0,0,150.0000014,0,0,3146.665694,2265.624001,10572.50031
49305,171.08,2015,48000,441.6,0,0,3000,360,60,4800,0,0,0,0,2782.799927,142.8,11587.19993,11145.59993,5299.200000000001
15805,126.08,2015,69907.58203199999,408.79,0,0,1200,1800,5271.6,0,15408,3072,0,24.99999905,2172,2049.6000000000004,31406.989999047997,30998.199999047996,4905.4800000000005
16515,158.94,2015,180030,488.85,0,13405.662,1800,0,0,5620,14304,7200,0,0,7416,5079.6,55314.112,54825.262,5866.200000000001
53606,96.84,2015,40081.617192000005,439.34,0,4651.488,9250,2400,0,120,0,2880,0,325.00000764000004,0,0,20065.82801,19626.48801,5272.08
21811,84.07,2015,24000,308.06,0,697.7232,0,4200,0,0,0,9600,0,0,0,0,14805.7832,14497.7232,3696.7200000000003
16912,52.42,2015,64999.998047999994,361.46,0,3091.1554800000004,2000,1800,5118.8,0,21220.00001,2400,4500,0,0,2680.8,43172.21549,42810.75549,4337.5199999999995
15602,57.75,2015,20637.29736,361.46,0,0,0,936,0,0,0,480,0,0,427.20000455999997,0,2204.660005,1843.200005,4337.5199999999995
44613,80.47,2015,34780.71973,390.09,0,8268.096000000001,1150,1080,0,0,0,1920,0,0,670.8000184,190.8,13669.786018320001,13279.69602,4681.08
44302,95.72,2015,23987.64404,534.65,0,0,1500,690,1245.6,120,0,0,0,3054.999973,768,4219.4,12132.649973599999,11597.999973599999,6415.799999999999
43601,59.04,2015,8940,421.87,0,3953.7648,835,0,0,0,0,0,570,0,0,730,6510.6348,6088.7648,5062.4400000000005
39306,76.75,2015,13035,413.83,0,0,1299.9999996000001,84,600,0,0,1200,0,0,1440,7200,12237.83,11824,4965.96
307,69.53,2015,23626.89258,356.53,0,4030.56,3200.0000004000003,3000,310.79999999999995,0,10100.00001,4879.999992,2499.9999995999997,0,4317.599854,4800,37495.489860400005,37138.959860400006,4278.36
9107,87.15,2015,14250.720707999999,386.41,0,0,0,810,0,0,2304,1680,0,252,0,0,5432.41,5046,4636.92
14709,98.02,2015,14768.720220000001,466.9638942,0,5374.08,249.99999995999997,1200,0,0,1440,1200,0,1899.9999384000002,3000,10080,24911.04383,24444.079938360002,5603.56673
42313,103.73,2015,14495.35986,680.45,0,4651.488,4880,10390.18467,2680.8,240,576,240,0,4308,1464,2085.6000000000004,32196.52267,31516.07267,8165.400000000001
16701,96.91,2015,43825.70215,737.74,0,0,1100,1329.0553908000002,5920,2016,3360,9799.999992,1900,0,0,16944,43106.79538203999,42369.055382039995,8852.880000000001
38914,99.1,2015,38118.867192000005,413.83,0,0,330,6048,13.200000000000001,0,384,552,20,479.00001528000007,480,7437.599999999999,16157.63002,15743.80002,4965.96
33708,49.81,2015,12819.79541,406.6755123,0,0,0,0,408,0,0,480,0,609.9999847199999,0,240,2144.675497,1737.999985,4880.1061475999995
54707,85.79,2015,34296.16406,456.2870198,0,0,640,0,0,0,15168,0,750,12,96,4598,21720.287020159998,21264,5475.444238
6009,78.08,2015,4000.0001220000004,689.85,0,33406.69872,34500,21600,14400,5439,21865.00001,14400,8340,99.99999617999998,13944,646.8,169331.3487,168641.49872417998,8278.2
47311,81.09,2015,4830.719971,582.2743788,0,0,500,600,860.4000000000001,0,0,720,0,199.99999235999996,0,0,3462.6743711999998,2880.399992,6987.292546
56413,35.7,2015,706.8088531,493.33,0,1550.496,0,240,0,12,0,0,30,0,0,960,3285.826,2792.496,5919.96
29912,74.39,2015,13304.513675999999,369.86,0,0,850,4080,9.600000000000001,0,0,936,0,429.99998471999993,0,1104,7779.459985,7409.5999846800005,4438.32
33107,66.69,2015,139731,610.45,0,0,6335.000000399999,0,2810.0000004000003,249.99999995999997,117900,12240,5000,0,3166.800018,16992,165304.25001916004,164693.80001916003,7325.400000000001
1214,77.62,2015,28066.719731999998,490.1407612,0,0,12300,0,0,0,1920,1440,0,799.9999694399999,0,0,16950.14073,16459.99997,5881.689134
17414,90.41,2015,11400,361.46,0,0,600,0,190.8,0,1512,1440,0,0,0,0,4104.26,3742.8,4337.5199999999995
41311,79.07,2015,47177.31738,667.5551235,0,0,1700,25043.377188000002,0,2100,768,1080,2700,1267.9999692000001,0,8112,43438.93228,42771.37716,8010.661482
5803,61.64,2015,423000,690.1,0,0,13000,9600,25176,19864,22800,7200,34508,0,40950,5926.799999999999,179714.9,179024.8,8281.2
51211,84.24,2015,39472.429692000005,1162.261191,0,1550.496,1500,0,0,0,0,0,0,0,0,1440,5652.757191000001,4490.496,13947.13429
47906,71.49,2015,10939.67432,493.32,0,0,0,10800,6999,0,9600,6000,0,180,336,0,34408.32,33915,5919.84
33509,59.05,2015,38505.19043,362.1,0,0,1200,0,150,0,0,0,0,0,240,0,1952.1,1590,4345.200000000001
56210,59.98,2015,11017.43994,1038.061737,0,0,0,0,408,0,0,240,0,3739.999946,0,744,6170.061683,5131.999946,12456.74084
16808,79.05,2015,552392.3906,361.46,0,0,4500,7999.9998780000005,0,2792.0000004000003,38400,14400,1000,51900,0,4656,126009.45987836001,125647.9999,4337.5199999999995
58401,93.41,2015,16148.518068000001,547.66,0,0,0,0,0,14.40000058,0,0,0,0,0,0,562.0600006,14.40000058,6571.92
40204,77.28,2015,179490,413.83,0,0,1800,8575.461682,2600.0000004000003,12662,0,0,90000,0,0,0,116051.2917,115637.4617,4965.96
3411,77.47,2015,350766.7266,655.4434807,0,0,6300,16800,18000,200.00000004000003,24000,4800,4800,41100,0,30340,146995.4435,146339.99999604002,7865.321768
104,84.67,2015,9999.999756,356.53,0,0,2739.9999995999997,0,0,0,4800,25344,0,0,7293.600037,122160,162694.13,162337.6,4278.36
28209,82.93,2015,27122.282231999998,355.2911003,0,0,0,0,0,0,0,0,0,0,0,0,355.2911003,0,4263.493204
18711,67.44,2015,15348.720707999999,438.99,0,0,0,3900,0,0,0,0,0,340.00000764000004,0,0,4678.990008,4240.000008,5267.88
25115,64.33,2015,3387.8049312000003,382.68,0,0,90,0,0,4200,4416,480,0,0,360,840,10768.68,10386,4592.16
32507,49.07,2015,44287.5,405.45,0,0,1000,3035.7134352000003,1440,0,0,960,0,0,0,768,7609.163435,7203.713435,4865.4
59105,94.25,2015,9539.022949,615.1455701,0,0,0,0,0,48,384,0,96,0,0,0,1143.14557,528,7381.746841
31609,85.62,2015,23718.82618,743.0117235,0,1554.4895999999999,0,0,0,0,0,600,0,0,0,0,2897.5013234999997,2154.4896,8916.140682000001
57203,50.21,2015,349.99999235999996,493.33,0,0,2049.9999995999997,9000,5150.8,1140,14400,7200,4800,0,0,1467.6,45701.73,45208.399999199995,5919.96
56608,92.63,2015,80931.34570800001,493.33,0,0,4500,0,0,0,9120,3600,0,2276.0000615999998,6000,0,25989.33006,25496.00006,5919.96
39303,76.75,2015,71121.76172,413.83,0,0,1269.9999996000001,900,0,48,0,0,0,0,504,8520,11655.83,11242,4965.96
38213,71.36,2015,36000,350.09,0,0,200.00000004000003,1056,0,0,1920,600,0,0,0,504,4630.09,4280,4201.08
48815,92.22,2015,2345.64569,411.73,0,0,0,1320,0,36,0,120,0,345.0000058,0,960,3192.730006,2781.000006,4940.76
22810,30.99,2015,50766.72070800001,329.2,0,0,0,1800,2700,0,1440,0,0,7699.9998780000005,0,0,13969.199878000001,13639.99988,3950.3999999999996
28505,79.98,2015,21118.57471,312.33,0,3462.288,369.99999995999997,0,0,0,3264,2400,0,0,0,7296,17104.617999960003,16792.288,3747.96
26705,155.07,2015,867.6000366000001,356,0,0,0,0,0,144,0,0,0,0,0,0,500,144,4272
54503,25.12,2015,37334.22656,415.17,0,4444.512,1400.0000003999999,0,0,0,2400,960,1299.9999996000001,0,0,0,10919.682,10504.512,4982.04
30702,96.14,2015,28032,431.16,0,0,5800,0,0,0,2064,1500,0,0,1464,0,11259.16,10828,5173.92
9513,82.38,2015,19933.43994,518.4529186,0,0,1000,2580,0,0,0,0,0,814.0000033199999,0,0,4912.452922,4394.000003,6221.435023
33405,72.98,2015,162.13786692000002,362.1,0,0,0,39600,0,0,370955.00003999996,3600,2400,0,480,0,417397.10003999993,417035.00003999996,4345.200000000001
52010,44.96,2015,25307.050775999996,320.45,0,387.624,0,960,310.79999999999995,120,0,0,0,347.9999914,0,576,3022.8739913599998,2702.423991,3845.3999999999996
58504,74.85,2015,4628.23645,547.66,0,0,0,0,0,180,0,0,0,0,0,0,727.66,180,6571.92
42814,95.62,2015,49491,437.2,0,0,5100,120,3660,0,192,480,0,5869.999878,672,2874,19405.19988,18967.99988,5246.4
57405,77.19,2015,44108.71876,493.33,0,0,2400,63258.047099999996,800,96,19379,0,1099,1430.000015,0,0,88955.37712,88462.04712,5919.96
39605,81.8,2015,0,413.83,0,0,8000.000000399999,0,3800.0000004000003,0,12960,1800,0,0,2280,168,29421.83,29008,4965.96
54612,72.96,2015,1533.275849,415.17,0,0,0,0,0,0,0,0,0,0,0,0,415.17,0,4982.04
59812,46.28,2015,61713.21679199999,458.11,0,3358.7999999999997,4150,0,8469,200.00000004000003,24336,3360,0,229.99999235999996,2568,3986.0000004000003,51115.909992400004,50657.79999,5497.32
2902,96.31,2015,28124.821283999998,810.1,0,1744.308,1900,3462,5717.6,0,22410,0,3360,531.9999847199999,0,2683.2,42619.20798471999,41809.107984719994,9721.2
17213,114.3,2015,91784.60156,956.7940384,0,0,0,2400,5000,0,2880,5280,0,129.9999962,144,0,16790.79404,15834,11481.52846
5114,65.96,2015,8400,356.53,0,0,0,0,9.600000000000001,600,0,624,0,0,0,94.80000000000001,1684.9299999999998,1328.3999999999999,4278.36
55105,59.49,2015,9007.746826,415.17,0,548.8464,150,0,0,0,384,3600,0,0,0,0,5098.0164,4682.8464,4982.04
23914,47.54,2015,31200,329.2,0,0,0,0,0,0,8568,1920,0,0,0,0,10817.2,10488,3950.3999999999996
46109,35.14,2015,7800,471.2875117,0,775.248,136,0,0,0,0,1440,0,0,0,0,2822.535512,2351.248,5655.45014
52805,77.31,2015,225636.1172,2396.502411,0,0,2700,0,960,240,22380.00001,10080,500,0,0,0,39256.50242304001,36860.00001204001,28758.02893
24608,66.57,2015,83203.99805,382.68,0,0,2049.9999995999997,3060,0,20020,19954.99999,3360,4800,0,8496,0,62123.67999,61740.99999,4592.16
46802,87.68,2015,177497.3321,543.25,0,0,315,2220,28.799999999999997,6776.000000399999,20763.99976,14400,0,0,5304,4990.799999999999,55341.84976,54798.59976,6519
38209,71.36,2015,215100,350.09,0,0,450,960,480,0,1920,1680,0,0,0,15430.800000000001,21270.890000000003,20920.800000000003,4201.08
36201,56.85,2015,14320.66846,389.57,0,5232.924,475,1800,0,0,0,960,0,0,0,0,8857.494,8467.924,4674.84
33515,59.05,2015,20929.08984,362.1,0,0,0,0,0,0,0,480,0,0,0,2220,3062.1,2700,4345.200000000001
17209,114.3,2015,6310.07959,361.46,0,0,3770.0000004000003,0,5000,0,50180,3600,2799.9999995999997,5659.999878,480,0,71851.45988,71489.99988239999,4337.5199999999995
47510,154.48,2015,19396.889651999998,655.18,0,0,2062.56,2844,8646.8,18,4032,480,0,3435,0,1869.6000000000001,24043.14,23387.96,7862.16
56501,72.48,2015,30373.29199,619.8008215,0,940.4639999999999,676,600,760,0,0,0,0,99.99999617999998,0,0,3696.264818,3076.463996,7437.609858
16109,74.52,2015,32768.71876,361.46,0,19381.199999999997,2600.0000004000003,3000,1464,9.999999996,672,4800,500,4020.000091,3648,5232,45688.66009,45327.20009,4337.5199999999995
20601,86.82,2015,153983.8828,592.3246949,0,0,0,207083.0803,0,4452,19034,0,3360,0,0,8200,242721.405,242129.0803,7107.896338800001
58403,93.41,2015,36475.08984,547.66,0,0,3000,9944.260665599999,10100,1884,4320,2640,0,618,1536,0,34589.920666000005,34042.26067,6571.92
49813,79.63,2015,18711.41602,670.2816783,0,4651.488,240,2400,0,0,0,0,0,2339.999954,0,1200,11501.76963,10831.48795,8043.38014
29207,161.82,2015,273087.0937,369.86,0,0,5000,1800,2499.9999995999997,750,45072,0,0,0,7944,0,63435.86,63066,4438.32
45012,127.73,2015,47266.71679,496.34,0,0,1500,600,0,264,3360,2400,0,984.9999847,1920,2664,14189.33998,13692.99998,5956.08
17215,114.3,2015,22600.00049,361.46,0,0,2280,0,1428,0,3528,1440,0,2750.0000615999998,1020,1270.8000000000002,14078.260061599998,13716.800061599999,4337.5199999999995
12614,148.71,2015,201467.4844,390.18,0,0,0,18819.12,1144.8000000000002,0,4800,720,0,9102,2276.40001,6367.200000000001,43619.700009600005,43229.520009600004,4682.16
29715,65.28,2015,0,369.86,0,3525.6528,4120,0,0,0,9600,1729.9999979999998,0,0,0,19680,39025.5128,38655.6528,4438.32
55810,231.64,2015,60,415.17,0,0,0,240,0,0,480,3600,0,0,0,0,4735.17,4320,4982.04
30613,69.14,2015,19534.13086,503.1,0,0,0,240,2037.6000000000001,0,0,2496,0,0,0,956.4000000000001,6233.1,5730,6037.200000000001
17305,73.04,2015,394333.4531,552.5396188,0,80.6112,0,9000,0,0,2400,432,0,16316.000243999999,840,0,29621.15106,29068.61144,6630.475426
56203,59.98,2015,63983.36132,493.33,0,0,1000,15915.83102,0,360,0,1200,0,1435.9999692000001,0,0,20405.160993160003,19911.83099,5919.96
2802,68.09,2015,67399.99805,667.97426,0,9235.4304,38797.599996000004,1440,480,0,0,3024,500,0,6949.199982,8640,69734.20464,69066.23038,8015.6911199999995
41609,67.92,2015,29811.77929,869.5718514,0,0,0,2280,672,0,0,6000,0,340.00000764000004,0,432,10593.57186,9724.000008,10434.86222
11005,80.59,2015,143883.36323999998,390.18,0,0,4400,3000,0,0,9600,480,0,158.0000038,648,12632,31308.18001,30918.00001,4682.16
37402,84.42,2015,2766.719971,878.2813233,0,0,5000,10800,0,0,384,7200,50,5300.000062,0,4080,33692.28139,32814.00006,10539.37588
28105,50.75,2015,8589.9646,312.33,0,2087.904,0,0,0,0,0,0,0,0,0,0,2400.234,2087.904,3747.96
38403,85.56,2015,25932.72071,369.8871031,0,0,1500,648,262.79999999999995,1116,1344,0,0,1899.9999384000002,0,9456,16596.68704,16226.79994,4438.645237
25604,91.67,2015,6095.68396,382.68,0,0,0,360,188.39999999999998,0,720,1968,0,0,0,0,3619.08,3236.4,4592.16
29206,161.82,2015,180000,369.86,0,6986.304,3500.0000004000003,2400,0,99.99999999600001,113748,4080,20320,0,6168,0,157672.16398439597,157302.30398439599,4438.32
35707,80.06,2015,10402.98706,389.57,0,0,1500,6000,0,0,0,1800,500,0,264,0,10453.57,10064,4674.84
41302,79.07,2015,172812,812.8568183,0,0,300,7800,5424,4980,73673.99999,5160,12120,0,0,0,110270.8568,109458,9754.28182
10106,87.37,2015,18674.991216000002,418.3233398,0,0,400,240,0,456,1440,960,0,370.00000764000004,0,2016,6300.323347,5882.000008,5019.880078
30103,70.53,2015,6250.910888400001,369.86,0,0,0,0,0,1320,2400,240,0,0,0,0,4329.86,3960,4438.32
41614,67.92,2015,2899.488464,412.13,0,0,2250,3660,1725.6000000000001,0,12000,1920,0,214.99999235999996,216,12214.8,34613.529992359996,34201.39999,4945.5599999999995
