,weight,CONS_Total,vatax,table_row
5129,7785.998859758548,2218238.595045314,111950.51327723189,94
14031,541.1050437126495,2218496.157871538,176142.29577519232,94
10682,1640.3389712028288,2220973.189150826,127112.73773280256,94
12002,1079.7404360090336,2221132.3661992047,118030.08525743609,94
5256,7785.998859758548,2221584.5026162066,111949.832158692,94
3687,7771.828984570042,2222745.192757262,149368.9856139166,94
6310,1248.2979530571736,2223503.283056829,183659.52825321062,94
9117,5442.816405570072,2223548.949863711,173082.8846253525,94
8278,3272.1324122540395,2223980.313006487,133302.8975968639,94
14291,541.1050437126495,2226865.292300736,97063.38500012117,94
12404,1079.7404360090336,2227009.4307384742,145219.71082889795,94
13631,517.700819750281,2229805.3710671347,133543.65887861326,94
6706,1324.229128667104,2229881.562411031,186621.30988110194,94
14005,541.1050437126495,2230427.8819824173,197016.16645221424,94
3790,7771.828984570042,2233182.612297954,169049.21970054568,94
2658,2950.22878939898,2233749.0760511085,228535.7629824118,94
12291,1090.7787166663138,2234387.3581372043,126215.31004988315,94
3492,6939.214439708846,2234510.218793817,132596.6090665455,94
12246,1090.7787166663138,2234631.60980438,201268.34981537377,94
2392,2950.22878939898,2236055.6064670333,130545.03330750903,94
13436,2305.327641308141,2237568.3146494986,144107.90347701174,94
2575,2950.229418801961,2239857.115650421,147258.30539829194,94
3843,7771.831124540176,2241198.5221800273,156131.1386756183,94
101,2307.802957351234,2242472.9247874673,144706.10960775294,94
13500,2305.327641308141,2248966.9141379497,165943.82826375822,94
12822,517.7008952786388,2249977.136756078,137950.83515599274,94
13101,517.7008952786388,2250207.9660286354,237925.0429356322,94
3683,7771.828984570042,2250287.6870034784,159511.52780547252,94
371,2307.802957351234,2251211.3797836555,170574.42660861998,94
287,598.8518860416053,2251955.9495299426,175154.82567363442,94
7587,814.1182794629115,2253199.4070108877,198817.64777508558,94
10761,1640.3389712028288,2253958.635639292,163686.06345810439,94
7741,814.1182794629115,2254976.722962481,146459.5035213987,94
13159,517.700819750281,2255678.718645351,113992.87433625519,94
4053,7771.828984570042,2257793.2574862316,161592.89275359886,94
1865,3422.676793631997,2259634.149751845,130885.62543953788,94
10070,1640.3389712028288,2259927.803633521,206520.04454996836,94
7345,814.1182794629115,2260413.4964859337,149696.1235196217,94
9025,1640.3388453222326,2262611.9447369673,182711.16502910748,94
12214,1090.7787796066118,2263101.6613422893,142152.23144332314,94
1797,2307.802957351234,2263648.744134002,137753.2985017984,94
2965,2950.229418801961,2266941.817478727,162413.3523887086,94
6202,4547.623343457116,2267033.92795936,161579.4699537191,94
9034,1640.3388453222326,2268235.4880766068,87116.3799599546,94
8100,772.3876030264923,2269687.798764258,127157.97575275785,94
7294,3272.1324122540395,2269726.0877390616,200671.99820848284,94
12968,517.7008952786388,2273336.889458875,178761.60844682666,94
2085,3422.676164229016,2275250.2966677933,145606.01187444615,94
8229,814.1182794629115,2275530.472758412,181296.8260860535,94
2238,2092.9864611806406,2278036.2279309267,212340.9018465223,94
1880,6939.214439708846,2278315.701030749,145792.77843347343,94
6328,1248.298041173591,2280434.5727823735,177122.0996328846,94
14384,2305.327641308141,2285022.1246921476,177110.0841928008,94
2694,2950.22878939898,2286997.3451894857,133855.50839533718,94
3760,7771.828984570042,2287146.685091979,194536.70806838322,94
3936,7785.998859758548,2288534.0734770796,88913.66073561886,94
4144,7785.998859758548,2294836.551710693,154707.30255529052,94
1450,598.8518860416053,2298260.8557498874,99994.081749721,94
3529,6939.215698514807,2298274.0328001073,147201.6321975846,94
1353,598.8518860416053,2298694.296936035,135828.55918987066,94
12870,517.700819750281,2299725.0762443244,150156.6667186304,94
2425,9781.368569146403,2299777.0649253204,217468.845910324,94
13211,2305.327641308141,2300826.414184987,104619.58646384078,94
9418,5442.816405570072,2300859.3825823823,149154.1110643649,94
8864,814.1182794629115,2301679.3571820757,131963.81400932794,94
886,598.8519238057842,2303337.7931383485,176920.55409025075,94
6689,1324.229128667104,2303395.218815489,127232.17447013609,94
4215,7771.830243376004,2304320.5215064855,181048.19274286114,94
2050,6939.214439708846,2304998.3735268684,193607.77940190892,94
6277,4547.623343457116,2305521.9885655944,70118.67028844064,94
12905,517.700819750281,2308017.647045243,186708.77893283678,94
8110,772.3876030264923,2310394.4564727056,85759.08763788246,94
3769,7771.828984570042,2310825.063952337,208463.74698013597,94
2556,2950.229418801961,2311286.643743009,224034.50320007707,94
3701,7771.830243376004,2312626.065302675,176874.2814339752,95
2309,2950.229418801961,2316399.145946297,219722.21124245014,95
2961,2950.229418801961,2317818.7556135454,191767.06200695672,95
7696,814.1182794629115,2321297.01002597,155425.7191636132,95
5851,1324.2290027865074,2323706.2945855055,155400.75744172622,95
1052,598.8518860416053,2323945.3358173156,155294.17175220666,95
6386,1248.2979530571736,2324142.0357593647,146571.48557368253,95
12845,2305.327641308141,2324350.84242585,131150.86295783042,95
13950,2305.327641308141,2327799.9863323285,124379.78648076994,95
11211,1079.7404360090336,2330333.134805957,219572.49669408923,95
10187,1640.3389712028288,2332065.473737154,131568.5731229678,95
10796,1079.7404360090336,2332645.003036478,216737.5434683452,95
3976,7771.830243376004,2333384.6965720537,194890.85000972997,95
4674,10143.092126868612,2334113.636957613,155264.95055953576,95
5606,1324.229128667104,2336412.933777944,77040.16304205029,95
10721,5442.816405570072,2340698.6395961475,136715.84313331984,95
6224,1248.2979530571736,2342727.865952802,130315.71050005448,95
2353,2950.229418801961,2345082.036721197,171358.05067040006,95
537,602.4972370499821,2345730.031858298,148993.04408476094,95
11163,4800.865898653466,2345966.6424229243,174168.39187315453,95
3463,6939.214439708846,2346616.67801605,144842.38266255008,95
5185,7785.998859758548,2346861.4163971734,185824.58348806135,95
2619,2950.22878939898,2348749.6455367864,228006.05983686293,95
8789,3272.1324122540395,2349400.808666236,147268.00751610514,95
14125,541.1050437126495,2352421.632215238,223742.6069806374,95
2349,2950.229418801961,2353906.722646427,194906.34100867633,95
8116,772.3876030264923,2354244.0459705065,177209.88771899833,95
14065,541.1050437126495,2356314.374841143,180196.4565503428,95
66,598.8518860416053,2358247.6174192512,174712.10087738265,95
3495,6939.214439708846,2361459.842914041,166934.35908514998,95
671,598.8518860416053,2361658.6191329528,166241.71089484,95
12869,517.700819750281,2361840.087979737,161829.6776948811,95
4595,7771.828984570042,2364431.781432399,174097.4988418064,95
6211,4547.623343457116,2364808.900601478,161095.15474849334,95
5351,7785.998859758548,2365055.4199681147,291332.1178309868,95
10271,1526.2924098784906,2365499.6129513117,184025.48647513692,95
9836,5442.816405570072,2365804.3926201873,175076.72578740606,95
3251,3422.676164229016,2366363.4954695776,157546.79954779617,95
7591,814.1182794629115,2366853.4930850714,163948.7761626492,95
9829,1640.3388453222326,2367473.0023979438,177766.88810463957,95
9304,1640.3388453222326,2369521.0546304383,80736.54417233245,95
6525,1248.2979530571736,2369927.4203970428,152940.255288133,95
9332,5442.816405570072,2371462.2818463617,50346.604945724364,95
9755,1640.3388453222326,2373992.2880177125,182953.84265703842,95
2355,2950.229418801961,2374454.4334318396,198195.213216984,95
9888,1640.3388453222326,2375000.1856307834,163749.7347985635,95
12749,517.700819750281,2375806.314372462,165830.75908265595,95
12498,4800.8665280564455,2376170.963494202,156623.2459633055,95
2491,2950.229418801961,2376296.8173548346,176697.44123887818,95
11757,4800.8665280564455,2376710.0179331703,167751.18935754956,95
3840,7771.831124540176,2376787.2545633116,173824.61802582926,95
4951,7785.998859758548,2377412.600785736,245892.08467847548,95
13507,2305.327641308141,2379644.361990946,121940.90854549628,95
2279,3422.676164229016,2380466.658562509,85787.92441951978,95
11901,1079.7404360090336,2381132.534547274,168170.38304207628,95
3857,7771.831124540176,2382619.860199758,146673.72194444505,95
8031,772.3876030264923,2382798.8328722827,220934.18152854085,95
11832,1079.74056188963,2383091.1682756376,264736.4188779651,95
4039,7771.828984570042,2385751.568536309,140223.68032776745,95
12615,517.7008952786388,2386866.409272523,112514.87853430402,95
12835,2305.327641308141,2388536.4509334504,169600.80052755194,95
10686,1640.3389712028288,2390974.516662171,139681.57551518592,95
7377,3272.132160492847,2392227.0702882963,116756.79391133536,95
12684,517.700819750281,2393175.8501148517,126217.01892002246,95
3339,6939.214439708846,2394056.6720235664,156284.38694633465,95
12654,2305.327641308141,2395418.76591346,163729.40886542824,95
6979,4547.623721098905,2396215.062884715,254810.07725249714,95
8995,1640.3389712028288,2396285.924230038,202615.30318443553,95
11087,1079.74056188963,2396445.9744330524,182914.71608943088,95
2383,2950.22878939898,2397067.3792063855,132081.0628642053,95
11020,1079.74056188963,2398996.4263464613,175218.60163090326,95
2586,6939.214439708846,2400151.6806263532,92673.72362138072,95
517,602.4972370499821,2400171.385402051,184756.33114240458,95
2200,2950.229418801961,2400269.0651976326,146239.16222144398,95
3116,3422.676164229016,2400385.80863615,177698.26699499367,95
814,598.8518860416053,2400762.881329691,138532.65490346623,95
14008,541.1050437126495,2401946.93290235,187115.43072125933,95
1390,598.8519238057842,2402839.22969139,147567.9891499334,95
73,598.8518860416053,2404179.270547358,149472.82513694186,95
6519,1248.2979530571736,2405058.513787464,184787.3486508311,95
9391,1640.3388453222326,2407407.5735714934,171743.98353411158,95
5741,4547.623343457116,2407427.7803974194,121179.09100796744,95
6700,1324.229128667104,2408788.9506657533,176876.28969017154,95
7083,1324.2290027865074,2411815.1008789036,190986.32249737286,95
13077,2305.327641308141,2412055.072703995,160348.10176259218,95
9199,1640.3389712028288,2420429.8274754304,174215.74534548956,95
12834,2305.327641308141,2422146.226848883,162106.73062771134,95
8010,772.3876030264923,2422497.2962572286,128504.55519618468,95
3014,6939.214439708846,2423420.1554261707,144913.21222784033,95
1569,598.8518860416053,2424180.260802105,40957.63590051588,95
2955,6939.215698514807,2425636.312326501,127175.61814392562,95
8412,3272.1324122540395,2426640.8503057407,69340.33552558208,95
12890,2305.327641308141,2427200.6780726733,142840.00246070285,95
12831,2305.327641308141,2431877.4766464597,155274.37610606392,95
7966,772.3876030264923,2433111.4943334823,147870.67614207012,95
9877,1640.3388453222326,2436392.4833252598,134119.1451291916,95
14293,541.1050437126495,2437394.390330335,192386.66374713118,95
14187,517.7008952786388,2437849.9880827153,200402.90719949474,95
12101,1079.7404360090336,2439402.5693564834,182783.47522950705,95
3429,6939.214439708846,2440636.0410572616,98559.66303690686,95
12662,2305.327641308141,2443792.572808186,194782.88249985618,95
14362,517.7007819861022,2446344.2490321235,148711.52075766455,95
14332,541.1050437126495,2447043.0586545197,150552.41273543768,95
4957,7785.998859758548,2448255.45466718,173569.02953769578,95
10310,1526.2924098784906,2452382.3915282087,164946.69302317794,95
1961,3422.676164229016,2453872.944653947,153940.9101363678,95
13726,541.1050437126495,2455105.4874850367,195360.95998050773,95
4107,7771.828984570042,2455652.6590363067,190684.01096704334,95
1437,2307.8033349930224,2460575.7245620517,142116.84753743134,95
12205,1090.7787166663138,2465537.4012433733,133400.24352968042,95
103,2307.802957351234,2465750.3622067287,210379.64986365798,95
1987,3422.676164229016,2465760.709283088,199019.42133845296,95
2294,3422.676164229016,2466784.842983187,179046.05066562476,95
13206,2305.327641308141,2468552.6618648986,172336.74140563497,95
10799,1079.7404360090336,2473701.559335816,150030.78389905987,95
14281,2305.327641308141,2474595.252226347,110518.58522737517,95
2090,3422.676164229016,2477572.411806303,183187.57571330335,95
4302,7771.830243376004,2478065.858508428,198789.4487444249,95
6503,1248.2979530571736,2478174.276528392,198943.6451649393,95
13936,2305.327641308141,2481107.231597443,128747.6444413717,95
4561,7785.998859758548,2481361.7641674834,187982.75193479,95
1951,3422.676164229016,2484998.851972536,166608.71411684094,95
2379,2950.22878939898,2485464.3336878857,106123.7074407074,95
10142,5442.816405570072,2488239.9542437047,138533.7160678477,95
5107,10143.090238659672,2488689.3353609974,200697.46575312747,95
5310,7785.999363280933,2488770.7745435713,192207.8886415831,95
10725,5442.816405570072,2489883.3081109636,145899.2219490217,95
1262,598.8518860416053,2490554.9296025946,106015.60703383251,95
4256,7771.828984570042,2491287.6305128084,243032.50425750753,95
11739,1079.7404360090336,2491791.927429336,145402.77647624945,95
13810,2305.327641308141,2491885.8313634223,181628.19850703032,95
12780,517.7008952786388,2496137.0212570876,203899.1531002306,95
14080,541.1050437126495,2496612.962994373,201786.23804829718,95
3678,7771.828984570042,2500032.5811442058,174698.13402805213,95
6238,4547.623721098905,2500257.879940654,154173.0932810782,95
1683,598.8518860416053,2500374.1481130486,130671.57567810865,95
2714,6939.214439708846,2501103.945848113,81316.43357681207,95
1,598.8518860416053,2503837.4088415727,152259.12257581644,95
10034,5442.816405570072,2504028.706887023,172651.1119242596,95
10786,5442.816405570072,2504205.206321442,130817.87220464402,95
4075,7771.830243376004,2504871.8869184353,245203.87788240876,95
8233,814.1182794629115,2506814.3696574187,165989.19236224203,95
7019,4547.623343457116,2507483.618489028,230528.22092205333,95
5612,1324.229128667104,2507773.7813407946,123773.94018462309,95
2310,2950.229418801961,2508704.780600977,206959.75519655668,95
10947,1079.7404360090336,2510124.6547947596,185418.89690556985,95
3989,7771.830243376004,2511140.9347125706,242914.38014621084,95
6435,4547.623343457116,2513054.256007551,141607.51670849923,95
6018,1324.2290027865074,2514934.821539796,151574.34906389937,95
13478,2305.327641308141,2517815.040843914,143843.89610311956,95
2331,2950.22878939898,2521644.991120482,110348.19964977672,95
14304,541.1050437126495,2521896.1766500566,139102.13914587352,95
2552,2950.229418801961,2523599.293363824,196594.90600098707,95
10730,5442.816405570072,2523710.5340146213,137757.40357623308,95
5113,10143.090238659672,2523951.377592748,162989.76852253868,95
2758,3422.676164229016,2528253.802659047,50587.91265801734,95
3945,7771.830243376004,2529410.537179213,208714.5611591474,96
2532,2950.22878939898,2529519.5548068685,168926.9339115569,96
56,598.8518860416053,2533440.9282525675,193155.74436335388,96
881,598.8519238057842,2535337.7290132456,154370.88763051553,96
7088,1324.2290027865074,2535620.9035002952,149499.59515391447,96
11090,1079.74056188963,2535697.808645825,215055.3546822135,96
5467,1324.229128667104,2536107.2995319194,194539.39867813225,96
4259,7771.828984570042,2537414.6555041517,248780.48623968722,96
4283,7771.830243376004,2537844.4936745297,229021.6078653854,96
